Date,Open,High,Low,Close,Volume
2015-10-05,109.86315,111.37431,109.08586,110.77506,52056828
2015-10-06,110.6361,111.73039,109.75893,111.30918,48856899
2015-10-07,111.73039,111.75645,109.39851,110.77506,46765554
2015-10-08,110.20186,110.20186,108.21303,109.48536,61979499
2015-10-09,109.99342,112.27754,109.48536,112.12555,52733502
2015-10-12,112.73349,112.7552,111.43945,111.60012,30459611
2015-10-13,110.81848,112.45992,110.68821,111.77381,33049199
2015-10-14,111.28746,111.51327,109.5505,110.22357,44462448
2015-10-15,110.94007,112.10384,110.49714,111.84764,37673398
2015-10-16,111.76513,111.99528,110.54057,111.0356,39232599
2015-10-19,110.80111,111.74342,110.11501,111.72171,29759155
2015-10-20,111.33957,114.17951,110.81848,113.7887,48967763
2015-10-21,114.0145,115.5908,113.71922,113.77567,42326901
2015-10-22,114.31847,115.50395,114.11004,115.50395,41654002
2015-10-23,116.7068,119.24277,116.32901,119.08645,59366901
2015-10-26,118.05729,118.11374,114.92641,115.28683,66333700
2015-10-27,115.39539,116.54613,114.00582,114.53993,69884400
2015-10-28,116.93261,119.31659,116.05544,119.2862,85551297
2015-10-29,118.69563,120.67577,118.2527,120.5151,51227299
2015-10-30,120.97105,121.21857,119.46424,119.50766,49365200
2015-11-02,119.87677,121.36187,119.62925,121.17515,32196526
2015-11-03,120.78433,123.48531,120.68445,122.59078,45518976
2015-11-04,123.12489,123.80231,121.6311,121.99586,44853739
2015-11-05,121.86503,122.68658,120.16141,120.93107,39552595
2015-11-06,121.12132,121.82179,120.61542,121.07808,33042201
2015-11-09,120.97431,121.82179,120.03602,120.55921,33871383
2015-11-10,116.90983,118.07297,116.071,116.76715,59127899
2015-11-11,116.37799,117.38114,115.22783,116.12288,45217898
2015-11-12,116.27854,116.82336,115.64725,115.72508,32525500
2015-11-13,115.21486,115.56078,112.27461,112.32649,45812401
2015-11-16,111.37091,114.23766,110.99473,114.1728,38106699
2015-11-17,114.91219,115.05488,113.32099,113.70149,27616902
2015-11-18,115.76832,117.45465,115.48727,117.2644,46674601
2015-11-19,117.61896,119.74199,116.7585,118.79506,43295817
2015-11-20,119.22313,119.9063,118.86424,119.32258,34286999
2015-11-23,119.29231,119.73335,117.29466,117.72705,32482500
2015-11-24,117.29466,119.36581,117.139,118.89018,42795701
2015-11-25,119.2361,119.24907,117.91298,118.02973,21388301
2015-11-27,118.30213,118.41888,117.57572,117.79191,13046401
2015-11-30,117.98649,119.40905,117.72705,118.31078,39180298
2015-12-01,118.76479,118.821,116.8666,117.29466,34852362
2015-12-02,117.06117,118.10323,116.09262,116.29584,33369035
2015-12-03,116.53365,116.79309,114.21604,115.21486,41561709
2015-12-04,115.30134,119.26636,115.11974,119.04152,57776900
2015-12-07,118.98963,119.85442,117.79191,118.28916,32084202
2015-12-08,117.48924,118.61345,116.8666,118.23295,34309395
2015-12-09,117.61896,117.66219,115.08515,115.61699,46361299
2015-12-10,116.04938,116.95307,115.50024,116.17909,29212699
2015-12-11,115.20622,115.38782,112.83671,113.19127,46886099
2015-12-14,112.17948,112.66376,109.80998,112.46918,64983042
2015-12-15,111.95031,112.78483,110.34614,110.48883,53323099
2015-12-16,111.07256,112.00652,108.79386,111.33199,56238400
2015-12-17,112.02382,112.25299,108.97546,108.97546,44772799
2015-12-18,108.90196,109.51595,105.81901,106.0525,96453297
2015-12-21,107.26752,107.36265,105.5639,107.31941,47590602
2015-12-22,107.39724,107.73018,106.44165,107.23293,32785424
2015-12-23,107.26752,108.8371,107.20266,108.6209,32657302
2015-12-24,108.99708,108.99708,107.95934,108.04582,13596678
2015-12-28,107.58749,107.69991,106.18222,106.80054,26704208
2015-12-29,106.9562,109.42083,106.84378,108.73332,30931240
2015-12-30,108.59064,108.70738,107.18104,107.31076,22246435
2015-12-31,107.00808,107.0297,104.81154,105.2742,38829502
2016-01-04,102.60635,105.38662,102.00965,105.365,62829423
2016-01-05,105.74983,105.86225,102.41177,102.71012,52724007
2016-01-06,100.56114,102.37285,99.86499,100.6995,67247041
2016-01-07,98.68024,100.12875,96.4318,96.4491,76620391
2016-01-08,98.55484,99.1083,96.76042,96.955,69571776
2016-01-11,98.96562,99.05642,97.3355,98.53322,49739379
2016-01-12,100.55249,100.69085,98.84455,99.96011,46971623
2016-01-13,100.319,101.18378,97.29659,97.38739,61262944
2016-01-14,97.95814,100.48331,95.73998,99.5234,61661974
2016-01-15,96.20264,97.70736,95.35948,97.12795,78317842
2016-01-19,98.40783,98.65429,95.50216,96.65665,53087699
2016-01-20,95.10004,98.19164,93.42669,96.79069,69638022
2016-01-21,97.05877,97.88031,94.94006,96.30209,46543143
2016-01-22,98.63267,101.45619,98.37324,101.41727,64299279
2016-01-25,101.51672,101.52537,99.21208,99.44125,49632486
2016-01-26,99.92985,100.88111,98.07057,99.99038,60602649
2016-01-27,96.04265,96.62638,93.34021,93.42669,131111242
2016-01-28,93.7899,94.51631,92.38895,94.08392,55090535
2016-01-29,94.7844,97.3355,94.34336,97.3355,61618001
2016-02-01,96.4664,96.71286,95.39839,96.4318,38456734
2016-02-02,95.42001,96.04265,94.27417,94.4774,35337688
2016-02-03,95.00059,96.83825,94.07527,96.34965,44449440
2016-02-04,95.85976,97.33055,95.18887,96.59515,45429734
2016-02-05,96.51774,96.9177,93.68797,94.01481,43159408
2016-02-08,93.13319,95.70494,93.04288,95.01254,52718342
2016-02-09,94.28575,95.94147,93.9288,94.99104,41969873
2016-02-10,95.91996,96.35002,94.10082,94.26854,41152347
2016-02-11,93.78258,94.7201,92.59132,93.69657,45955534
2016-02-12,94.18683,94.50078,93.01278,93.98901,39297885
2016-02-16,95.02114,96.84889,94.60829,96.63386,45474576
2016-02-17,96.66826,98.21217,96.14789,98.12616,42397048
2016-02-18,98.84005,98.89166,96.09199,96.25971,37057374
2016-02-19,95.99737,96.75858,95.80385,96.04038,32591129
2016-02-22,96.31132,96.90049,95.91996,96.87899,33108963
2016-02-23,96.40163,96.49624,94.54808,94.69,29721723
2016-02-24,93.98041,96.38013,93.32242,96.10059,34840797
2016-02-25,96.04898,96.75858,95.25338,96.75858,24699456
2016-02-26,97.19723,98.02294,96.57795,96.9091,27483933
2016-02-29,96.85749,98.22937,96.64676,96.68547,30137114
2016-03-01,97.64879,100.77101,97.41656,100.53018,48958465
2016-03-02,100.50868,100.88713,99.63566,100.74951,32372302
2016-03-03,100.57748,101.71714,100.44847,101.51071,34778141
2016-03-04,102.36652,103.74271,101.37739,103.02881,43771794
2016-03-07,102.39233,102.83098,100.96024,101.87196,32573771
2016-03-08,100.78391,101.76874,100.39686,101.02904,30427067
2016-03-09,101.31718,101.59242,100.26784,101.12366,24216276
2016-03-10,101.4161,102.23751,100.14743,101.17526,33513578
2016-03-11,102.23751,102.27621,101.51071,102.25901,25334871
2016-03-14,101.91066,102.917,101.77734,102.51704,25076062
2016-03-15,103.96203,105.1791,103.84592,104.58992,40067733
2016-03-16,104.62002,106.30155,104.59852,105.9532,38303494
2016-03-17,105.53174,106.47357,104.95117,105.78548,34420704
2016-03-18,106.33595,106.50367,105.1963,105.91019,44205170
2016-03-21,105.9231,107.66483,105.14039,105.89729,35502679
2016-03-22,105.26081,107.29928,105.2178,106.7058,32444375
2016-03-23,106.48217,107.07565,105.88869,106.12092,25703492
2016-03-24,105.49304,106.23704,104.89096,105.66936,26132957
2016-03-28,105.9833,106.17253,105.05438,105.1963,18381388
2016-03-29,104.89096,107.80675,104.89096,107.69493,29614349
2016-03-30,108.65826,110.42149,108.60235,109.56138,44341039
2016-03-31,109.7205,109.90543,108.87329,108.9894,23950157
2016-04-01,108.77438,109.99144,108.1981,109.97854,25114567
2016-04-04,110.42149,112.17613,110.26667,111.11819,34791172
2016-04-05,109.51837,110.72253,109.41946,109.81941,24789296
2016-04-06,110.22367,110.98057,109.21733,110.95907,25152498
2016-04-07,109.94843,110.42149,108.13359,108.53784,29499197
2016-04-08,108.90339,109.77641,108.16369,108.66686,23028929
2016-04-11,108.9679,110.61072,108.81738,109.01951,26483698
2016-04-12,109.34635,110.50751,108.66686,110.4387,26146795
2016-04-13,110.79134,112.33525,110.79134,112.02131,31930433
2016-04-14,111.62565,112.39116,111.33322,112.07721,24232629
2016-04-15,112.09012,112.29224,109.7334,109.86242,44021418
2016-04-18,108.88189,108.9464,106.93373,107.4928,58879359
2016-04-19,107.90136,108.01747,106.21553,106.90363,30791043
2016-04-20,106.64559,108.10349,106.05211,107.13586,26409842
2016-04-21,106.92083,106.92083,105.53174,105.9532,29273354
2016-04-22,105.00277,106.48217,104.62862,105.68226,32718831
2016-04-25,104.99417,105.65216,104.51251,105.07588,26650229
2016-04-26,103.91043,105.31241,103.91043,104.34479,39486031
2016-04-27,95.99737,98.71104,95.68343,97.81222,108834209
2016-04-28,97.61009,97.88103,94.24704,94.82762,79104197
2016-04-29,93.98901,94.7201,92.50961,93.73957,67040191
2016-05-02,93.9632,94.07932,92.4021,93.63636,47361903
2016-05-03,94.19974,95.74364,93.67937,95.18027,55981517
2016-05-04,95.20177,95.89846,93.81698,94.18683,38344989
2016-05-05,93.99729,94.06995,92.685,93.23642,34635340
2016-05-06,93.36893,93.44587,91.85147,92.72347,42795512
2016-05-09,92.99704,93.76646,92.59096,92.79187,30973138
2016-05-10,93.32618,93.56983,92.11221,93.42022,32617466
2016-05-11,93.47579,93.56983,92.46273,92.51402,24333553
2016-05-12,92.72347,92.77904,89.47054,90.33828,74622749
2016-05-13,90.00486,91.66766,90.00486,90.51353,42428721
2016-05-16,92.39433,94.39055,91.65056,93.88187,59719299
2016-05-17,94.5487,94.70259,93.00559,93.48862,43909852
2016-05-18,94.16399,95.21553,93.89042,94.56153,41121532
2016-05-19,94.64274,94.64274,93.56983,94.19819,29591777
2016-05-20,94.64274,95.42926,94.52306,95.22408,30114333
2016-05-23,95.86526,97.19037,95.67291,96.4295,36223800
2016-05-24,97.22457,98.0923,96.83986,97.89567,29643389
2016-05-25,98.67364,99.738,98.1094,99.60122,34476720
2016-05-26,99.67816,100.73397,98.63945,100.40911,54543661
2016-05-27,99.43879,100.46895,99.24216,100.34926,34508466
2016-05-31,99.60122,100.40056,98.81898,99.86197,38999877
2016-06-01,99.01561,99.54138,98.33168,98.45991,28043105
2016-06-02,97.60073,97.83583,96.63041,97.72469,38635229
2016-06-03,97.78881,98.27183,97.4554,97.91705,25352136
2016-06-06,97.98971,101.88383,97.54944,98.63517,22787688
2016-06-07,99.25071,99.87479,98.96004,99.02843,20706299
2016-06-08,99.01561,99.55847,98.68219,98.93866,19121650
2016-06-09,98.49839,99.9902,98.45991,99.65251,25668795
2016-06-10,98.52831,99.34475,98.47701,98.84035,25995164
2016-06-13,98.68647,99.12247,97.10061,97.33998,35577667
2016-06-14,97.31861,98.47701,96.74582,97.46395,30852551
2016-06-15,97.81873,98.40862,97.02794,97.14335,26011405
2016-06-16,96.4466,97.75034,96.06617,97.54944,30510891
2016-06-17,96.61758,96.65178,95.30102,95.33095,54614694
2016-06-20,95.99778,96.56629,95.03173,95.1044,33455687
2016-06-21,94.94196,96.34829,94.67694,95.90801,31930326
2016-06-22,96.24997,96.89116,95.35232,95.56177,26177366
2016-06-23,95.93793,96.28844,95.24973,96.09609,30559307
2016-06-24,92.90728,94.65557,92.65081,93.39885,63289500
2016-06-27,92.99704,93.04406,91.49668,92.04382,44303088
2016-06-28,92.89873,93.6596,92.14213,93.59121,38531394
2016-06-29,93.96737,94.5487,93.62968,94.40337,32082305
2016-06-30,94.44184,95.77122,94.30078,95.60024,33795886
2016-07-01,95.4891,96.4637,95.33095,95.88664,24934481
2016-07-05,95.39079,95.39934,94.45894,95.04455,27131307
2016-07-06,94.6,95.66009,94.36917,95.52758,29322846
2016-07-07,95.69856,96.4979,95.62162,95.93793,23723522
2016-07-08,96.48935,96.89116,96.0448,96.6817,26552684
2016-07-11,96.74582,97.65203,96.73727,96.98092,22661608
2016-07-12,97.17328,97.70332,97.12198,97.4212,21705755
2016-07-13,97.41265,97.6734,96.83986,96.86978,21813744
2016-07-14,97.39128,98.98568,97.31861,98.77623,35115444
2016-07-15,98.91729,99.302,98.49839,98.77623,29539405
2016-07-18,98.69501,100.13126,98.60525,99.83204,35772693
2016-07-19,99.55847,100.00303,99.34047,99.87479,22097604
2016-07-20,100.00303,100.4604,99.73373,99.96028,24659185
2016-07-21,99.83204,101.00754,99.13102,99.43024,30144080
2016-07-22,99.25925,99.302,98.31458,98.66082,25813490
2016-07-25,98.25046,98.84035,96.92108,97.33998,38073971
2016-07-26,96.81849,97.97262,96.41668,96.66888,40458055
2016-07-27,104.2562,104.35024,102.74729,102.94391,89869058
2016-07-28,102.83278,104.44855,102.81995,104.33742,37150527
2016-07-29,104.19208,104.55969,103.67486,104.21345,24817601
2016-08-01,104.41008,106.14555,104.41008,106.04296,36769158
2016-08-02,106.04296,106.06006,104.00828,104.48275,31431567
2016-08-03,104.83326,105.83778,104.79052,105.78649,27372737
2016-08-04,105.57363,105.99879,105.28028,105.87124,25236577
2016-08-05,106.28789,107.63987,106.19436,107.46981,33486906
2016-08-08,107.51233,108.37113,107.1637,108.37113,25609552
2016-08-09,108.23508,108.93658,108.02251,108.80904,25485813
2016-08-10,108.71125,108.89407,107.75891,108.014,22293104
2016-08-11,108.52419,108.92383,107.85245,107.93748,23336276
2016-08-12,107.77592,108.44766,107.77592,108.18406,17895416
2016-08-15,108.14155,109.52754,108.08628,109.46802,24482214
2016-08-16,109.62108,110.2333,109.21293,109.38299,32782702
2016-08-17,109.09389,109.37449,108.34137,109.20443,22733567
2016-08-18,109.23419,109.58707,109.02161,109.07688,18894356
2016-08-19,108.76652,109.6806,108.36263,109.36173,24535224
2016-08-22,108.86431,109.04287,107.85245,108.51143,24582110
2016-08-23,108.59646,109.31922,108.53269,108.85155,18985897
2016-08-24,108.5667,108.74527,107.67388,108.03101,22521875
2016-08-25,107.39328,107.88646,106.70029,107.55484,22905071
2016-08-26,107.41879,107.95873,106.3219,106.92987,26799737
2016-08-29,106.63651,107.4358,106.30915,106.83633,23422806
